#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403638139745096960.0000000000,4.6049477275,-1.6754988418,0.5460599233,0.4880976622,0.7597121098,-0.3552914290,0.24159094133
1403638139795097088.0000000000,4.6048611400,-1.6754501569,0.5460562759,0.4881546693,0.7596652186,-0.3554326078,0.241415483737
1403638139845096960.0000000000,4.6048950374,-1.6755308447,0.5460000382,0.4880656098,0.7597151730,-0.3553252990,0.241596250764
1403638139895097088.0000000000,4.6048877020,-1.6754748149,0.5460455825,0.4881063875,0.7596556881,-0.3554460572,0.241523271091
1403638139945096960.0000000000,4.6048769526,-1.6755081082,0.5460458550,0.4880587876,0.7596717864,-0.3554765453,0.241523958667
1403638139995097088.0000000000,4.6048515228,-1.6755454405,0.5460564652,0.4880525149,0.7596801041,-0.3554899050,0.241490806461
1403638140045096960.0000000000,4.6048482421,-1.6755328503,0.5461039807,0.4880116607,0.7596934733,-0.3555649952,0.241420752589
1403638140095097088.0000000000,4.6048679012,-1.6755215355,0.5461290410,0.4879868030,0.7596998602,-0.3555475974,0.241476517366
1403638140145096960.0000000000,4.6048460289,-1.6755374202,0.5461382810,0.4879827431,0.7596943337,-0.3555799724,0.241454436728
1403638140195097088.0000000000,4.6048863284,-1.6755443597,0.5461704381,0.4879837351,0.7596812912,-0.3556161503,0.241440186776
1403638140245096960.0000000000,4.6049140491,-1.6755195211,0.5461928299,0.4880061663,0.7596503457,-0.3556572329,0.241431701828
1403638140295097088.0000000000,4.6049121133,-1.6755249133,0.5461838871,0.4879877197,0.7596595800,-0.3556618684,0.241433103039
1403638140345096960.0000000000,4.6049148536,-1.6755052071,0.5461877424,0.4879863942,0.7596412345,-0.3557207218,0.241406797752
1403638140395097088.0000000000,4.6049358040,-1.6754750467,0.5461710690,0.4879729850,0.7596344347,-0.3557422992,0.241423503542
1403638140445096960.0000000000,4.6049375151,-1.6754635432,0.5461156572,0.4879472966,0.7596337809,-0.3557569058,0.241455955958
1403638140495097088.0000000000,4.6049029274,-1.6754757019,0.5460848213,0.4879563039,0.7596180987,-0.3558111101,0.241407215158
1403638140545096960.0000000000,4.6048724192,-1.6754533516,0.5461113513,0.4879576516,0.7596206171,-0.3558039178,0.241407167299
1403638140595097088.0000000000,4.6048475411,-1.6754516339,0.5461190055,0.4879625319,0.7595951395,-0.3558450789,0.241416799949
1403638140645096960.0000000000,4.6048057671,-1.6754380949,0.5460888591,0.4879631864,0.7595892936,-0.3558657560,0.241403391529
1403638140695097088.0000000000,4.6048290688,-1.6754607779,0.5460811023,0.4879645076,0.7595886068,-0.3558472443,0.241430168936
1403638140745096960.0000000000,4.6048539527,-1.6754494159,0.5460736521,0.4879894699,0.7595600085,-0.3559115173,0.241374942056
1403638140795097088.0000000000,4.6048567174,-1.6754727278,0.5460428564,0.4879782358,0.7595627048,-0.3559029327,0.241401825437
1403638140845096960.0000000000,4.6048465390,-1.6754919407,0.5460258569,0.4879685541,0.7595490709,-0.3559468226,0.241399582909
1403638140895097088.0000000000,4.6048484732,-1.6754994939,0.5460592589,0.4879474153,0.7595517282,-0.3559745949,0.241392998734
1403638140945096960.0000000000,4.6048345322,-1.6755098232,0.5460917783,0.4879013268,0.7595831768,-0.3559790947,0.241380564793
1403638140995097088.0000000000,4.6048370305,-1.6754991203,0.5461107389,0.4879024103,0.7595587022,-0.3560200239,0.241395026027
1403638141045096960.0000000000,4.6048811570,-1.6754698682,0.5461411728,0.4878863220,0.7595505933,-0.3560374572,0.241427343343
1403638141095097088.0000000000,4.6049179009,-1.6754506301,0.5461556117,0.4879094629,0.7595160931,-0.3560779059,0.241429462238
1403638141145096960.0000000000,4.6049252935,-1.6754585176,0.5461531522,0.4879347032,0.7595039939,-0.3560625127,0.241439217398
1403638141195097088.0000000000,4.6049334274,-1.6754503812,0.5461661092,0.4879421407,0.7594936867,-0.3561150686,0.241379090158
1403638141245096960.0000000000,4.6049489761,-1.6754396090,0.5461533211,0.4879177823,0.7594985409,-0.3561046559,0.241428412015
1403638141295097088.0000000000,4.6049302617,-1.6753771112,0.5461565393,0.4879133786,0.7594985995,-0.3561393124,0.241386002993
1403638141345096960.0000000000,4.6049307378,-1.6753849548,0.5461068247,0.4879295419,0.7594764361,-0.3561610787,0.241390950894
1403638141395097088.0000000000,4.6049398017,-1.6753958809,0.5460993274,0.4879398455,0.7594630454,-0.3561789391,0.241385900877
1403638141445096960.0000000000,4.6049449230,-1.6754240435,0.5461034413,0.4879363231,0.7594652293,-0.3562044525,0.241348499293
1403638141495097088.0000000000,4.6049245778,-1.6754002906,0.5461234281,0.4879349011,0.7594657997,-0.3562243134,0.241320264251
1403638141545096960.0000000000,4.6049039099,-1.6754406789,0.5461125728,0.4879320616,0.7594607221,-0.3562208383,0.241347113475
1403638141595097088.0000000000,4.6048916045,-1.6754788921,0.5461149169,0.4879162128,0.7594514870,-0.3562486088,0.241367224016
1403638141645096960.0000000000,4.6048390710,-1.6755106989,0.5460989507,0.4879099736,0.7594548641,-0.3562848168,0.241315760584
1403638141695097088.0000000000,4.6048049107,-1.6755473829,0.5460659133,0.4878856461,0.7594540027,-0.3562951356,0.24135241964
1403638141745096960.0000000000,4.6047582657,-1.6755394171,0.5460640325,0.4879054941,0.7594262246,-0.3563478788,0.241321833884
1403638141795097088.0000000000,4.6047616536,-1.6755759264,0.5460676799,0.4878556126,0.7594608454,-0.3563293803,0.241341041341
1403638141845096960.0000000000,4.6047578845,-1.6755701308,0.5460756332,0.4878674347,0.7594529274,-0.3563592910,0.241297892395
1403638141895097088.0000000000,4.6047711492,-1.6755554470,0.5460937136,0.4878433776,0.7594621466,-0.3563610864,0.241314862411
1403638141945096960.0000000000,4.6048047701,-1.6755198826,0.5461202037,0.4878138271,0.7594356690,-0.3564428993,0.241337096489
1403638141995097088.0000000000,4.6048071432,-1.6754979460,0.5461463388,0.4878474492,0.7594623819,-0.3563780184,0.241280883645
1403638142045096960.0000000000,4.6047690212,-1.6755000707,0.5461358594,0.4878312794,0.7594737357,-0.3563983785,0.241247763645
1403638142095097088.0000000000,4.6047717998,-1.6755326565,0.5461024217,0.4878305311,0.7594883252,-0.3563538192,0.241269170041
1403638142145096960.0000000000,4.6047701127,-1.6755618198,0.5460941212,0.4878676351,0.7594660652,-0.3564103136,0.241180751264
1403638142195097088.0000000000,4.6048994364,-1.6756467806,0.5460943215,0.4878011835,0.7593446643,-0.3566230210,0.241382905434
1403638142245096960.0000000000,4.6049696827,-1.6756334662,0.5460806914,0.4875948454,0.7593107357,-0.3568583156,0.241558721467
1403638142295097088.0000000000,4.6049264426,-1.6754630883,0.5461048246,0.4875861672,0.7592194835,-0.3569722126,0.241694734746
1403638142345096960.0000000000,4.6049024782,-1.6753621700,0.5461379677,0.4875551269,0.7592992546,-0.3568974779,0.241617115461
1403638142395097088.0000000000,4.6050115836,-1.6754082791,0.5461534930,0.4874762184,0.7592288035,-0.3570338215,0.241796217357
1403638142445096960.0000000000,4.6050766978,-1.6754557277,0.5461838433,0.4874989811,0.7593273247,-0.3569532022,0.241559866035
1403638142495097088.0000000000,4.6051478428,-1.6754713389,0.5462261857,0.4875220206,0.7592800087,-0.3570579317,0.241507311119
1403638142545096960.0000000000,4.6051841930,-1.6754075830,0.5462680772,0.4875821137,0.7593466698,-0.3569361745,0.241356344091
1403638142595097088.0000000000,4.6050242756,-1.6752229079,0.5463082648,0.4878289293,0.7594982183,-0.3565317405,0.24097823604
1403638142645096960.0000000000,4.6049342105,-1.6751576493,0.5462589502,0.4877658763,0.7594880051,-0.3565794599,0.241067436194
1403638142695097088.0000000000,4.6048021683,-1.6751537927,0.5462051313,0.4876902232,0.7595334144,-0.3565838038,0.24107100503
1403638142745096960.0000000000,4.6047455476,-1.6752262984,0.5461399656,0.4876924235,0.7594519453,-0.3566897628,0.241166448608
1403638142795097088.0000000000,4.6047895825,-1.6753555921,0.5460424927,0.4874726468,0.7594171248,-0.3568951644,0.241416426065
1403638142845096960.0000000000,4.6046388878,-1.6754517476,0.5460307708,0.4875423002,0.7594326459,-0.3568468420,0.241298348839
1403638142895097088.0000000000,4.6046238620,-1.6754983400,0.5460062889,0.4874920738,0.7594681189,-0.3568032165,0.241352686157
1403638142945096960.0000000000,4.6046029848,-1.6754076991,0.5459771864,0.4875677689,0.7595149902,-0.3567039691,0.241198940261
1403638142995097088.0000000000,4.6047002087,-1.6753685629,0.5459726665,0.4875972184,0.7595907177,-0.3564942866,0.241210940539
1403638143045096960.0000000000,4.6048112864,-1.6753972923,0.5460057719,0.4875636895,0.7595777494,-0.3566605404,0.241073744525
1403638143095097088.0000000000,4.6049128206,-1.6755077217,0.5461039512,0.4875335390,0.7596025986,-0.3565776615,0.241179003754
1403638143145096960.0000000000,4.6049440772,-1.6755765028,0.5462111554,0.4876088809,0.7595506289,-0.3566556034,0.241075095944
1403638143195097088.0000000000,4.6049453430,-1.6755991414,0.5462450797,0.4875171596,0.7596096119,-0.3566781916,0.241041333206
1403638143245096960.0000000000,4.6048777863,-1.6755555764,0.5462076133,0.4875713888,0.7595799437,-0.3566668654,0.241041899033
1403638143295097088.0000000000,4.6047430426,-1.6755147668,0.5461493444,0.4876026255,0.7595653030,-0.3566915759,0.240988277291
1403638143345096960.0000000000,4.6046631969,-1.6754930351,0.5460590746,0.4875459524,0.7596104053,-0.3566055639,0.241088050948
1403638143395097088.0000000000,4.6046532553,-1.6754218937,0.5460211607,0.4875836358,0.7595543726,-0.3567132567,0.241029055486
1403638143445096960.0000000000,4.6046381464,-1.6754711363,0.5459717171,0.4875526745,0.7595508338,-0.3566949851,0.24112985734
1403638143495097088.0000000000,4.6046481438,-1.6755384259,0.5459752889,0.4875542726,0.7595273130,-0.3567653925,0.241096550614
1403638143545096960.0000000000,4.6046806021,-1.6755834817,0.5459797287,0.4875598117,0.7595034857,-0.3567929961,0.241119561986
1403638143595097088.0000000000,4.6047651021,-1.6756285385,0.5459868891,0.4874388026,0.7594668372,-0.3569790821,0.24120421184
1403638143645096960.0000000000,4.6047679479,-1.6755621790,0.5460043537,0.4874801181,0.7594870590,-0.3569867626,0.24104562414
1403638143695097088.0000000000,4.6047951142,-1.6755470175,0.5460131829,0.4874813655,0.7594768082,-0.3569840104,0.241079473355
1403638143745096960.0000000000,4.6047859415,-1.6755337159,0.5460185684,0.4874956735,0.7594769121,-0.3569785316,0.241058325425
1403638143795097088.0000000000,4.6047925664,-1.6755217357,0.5460196907,0.4874931817,0.7595135715,-0.3569423308,0.241001462783
1403638143845096960.0000000000,4.6047984395,-1.6754965681,0.5460365261,0.4874941867,0.7595060855,-0.3569741462,0.24097589708
1403638143895097088.0000000000,4.6047627721,-1.6754954560,0.5460672426,0.4874815519,0.7594901330,-0.3570421202,0.240951030135
1403638143945096960.0000000000,4.6047564130,-1.6755153474,0.5460681101,0.4874682350,0.7594748385,-0.3570348138,0.241036991495
1403638143995097088.0000000000,4.6047281991,-1.6755059926,0.5460924100,0.4874663596,0.7594666062,-0.3570921579,0.24098176923
1403638144045096960.0000000000,4.6047166595,-1.6755002957,0.5461068588,0.4874345599,0.7594897785,-0.3571334264,0.240911896463
1403638144095097088.0000000000,4.6047589350,-1.6754506392,0.5461362029,0.4874090754,0.7595051803,-0.3571535478,0.240885071467
1403638144145096960.0000000000,4.6047070214,-1.6755936125,0.5460667532,0.4873773590,0.7595025443,-0.3571444517,0.240971026985
1403638144195097088.0000000000,4.6047205302,-1.6756084309,0.5460678343,0.4873894992,0.7594838035,-0.3571748095,0.240960543939
1403638144245096960.0000000000,4.6047115410,-1.6755938117,0.5460744418,0.4873915457,0.7594912002,-0.3571653879,0.240947055705
1403638144295097088.0000000000,4.6046747575,-1.6755765749,0.5460963066,0.4874105691,0.7594991445,-0.3571366892,0.240926071363
1403638144345096960.0000000000,4.6046235304,-1.6755640334,0.5460924727,0.4874169946,0.7594937132,-0.3571894341,0.240851990114
1403638144395097088.0000000000,4.6046394109,-1.6755362009,0.5460965452,0.4874338953,0.7594853110,-0.3571718938,0.24087029369
1403638144445096960.0000000000,4.6045958955,-1.6755350369,0.5460540729,0.4874114612,0.7594887376,-0.3572196137,0.240834118262
1403638144495097088.0000000000,4.6046558438,-1.6754653049,0.5460224093,0.4873833132,0.7594775434,-0.3572547664,0.240874239118
1403638144545096960.0000000000,4.6046582358,-1.6753820547,0.5460050188,0.4873622864,0.7594542539,-0.3573465319,0.240854093097
1403638144595097088.0000000000,4.6047088923,-1.6753008062,0.5460432525,0.4873354454,0.7594779443,-0.3573565812,0.240818789959
1403638144645096960.0000000000,4.6047360113,-1.6752688264,0.5461356590,0.4873974374,0.7594667071,-0.3573203872,0.240782474008
1403638144695097088.0000000000,4.6047196571,-1.6752862825,0.5462381044,0.4874415249,0.7594515370,-0.3572962691,0.240776865391
1403638144745096960.0000000000,4.6046781485,-1.6753501100,0.5462579324,0.4873888450,0.7594570994,-0.3573256155,0.240822408562
1403638144795097088.0000000000,4.6046841576,-1.6753756367,0.5462767262,0.4874452420,0.7594214342,-0.3573968373,0.240715022305
1403638144845096960.0000000000,4.6046953138,-1.6754214522,0.5462221364,0.4874199285,0.7594312530,-0.3573866554,0.240750418202
1403638144895097088.0000000000,4.6046624074,-1.6754706100,0.5461630305,0.4873814252,0.7594382617,-0.3574499758,0.24071225093
1403638144945096960.0000000000,4.6046458908,-1.6755325150,0.5460848006,0.4872975081,0.7595026153,-0.3574128653,0.240734209572
1403638144995097088.0000000000,4.6046360163,-1.6755373763,0.5460245634,0.4873903919,0.7594184111,-0.3574497442,0.240757062513
1403638145045096960.0000000000,4.6046030539,-1.6755536896,0.5459310153,0.4873080035,0.7594796797,-0.3574703100,0.240700027726
1403638145095097088.0000000000,4.6046332023,-1.6755849937,0.5459181538,0.4873753639,0.7594135017,-0.3575334240,0.240678704411
1403638145145096960.0000000000,4.6046400432,-1.6755967496,0.5458582811,0.4872465954,0.7594751359,-0.3575301674,0.240749772
1403638145195097088.0000000000,4.6046982386,-1.6755443862,0.5458887211,0.4873244172,0.7594176721,-0.3575708526,0.24071310122
1403638145245096960.0000000000,4.6047279004,-1.6754991293,0.5459171248,0.4872572064,0.7594619582,-0.3575631631,0.240720861795
1403638145295097088.0000000000,4.6046952378,-1.6754383379,0.5458810939,0.4872772405,0.7594312888,-0.3576281722,0.240680491339
1403638145345096960.0000000000,4.6047079517,-1.6753866867,0.5458674218,0.4872855435,0.7594223508,-0.3576225836,0.240700186668
1403638145395097088.0000000000,4.6047255956,-1.6753837899,0.5458742656,0.4872316704,0.7593997024,-0.3577053922,0.240757645153
1403638145445096960.0000000000,4.6047754514,-1.6754201765,0.5459437845,0.4872029357,0.7593718752,-0.3577596167,0.240822987564
1403638145495097088.0000000000,4.6047003752,-1.6754399001,0.5459898727,0.4872502656,0.7593666819,-0.3577640265,0.240737039865
1403638145545096960.0000000000,4.6047175196,-1.6755022858,0.5460581911,0.4872887755,0.7593301722,-0.3577696762,0.240765856581
1403638145595097088.0000000000,4.6046381349,-1.6755849468,0.5460620915,0.4872528621,0.7593908853,-0.3577674621,0.240650316265
1403638145645096960.0000000000,4.6046070305,-1.6756248570,0.5461238324,0.4872258583,0.7594079946,-0.3578030868,0.240598029523
1403638145695097088.0000000000,4.6045942286,-1.6756096239,0.5461256740,0.4872676615,0.7593782707,-0.3577983009,0.240614305495
1403638145745096960.0000000000,4.6045342147,-1.6755679519,0.5460942877,0.4872281125,0.7594005289,-0.3578551892,0.240539532332
1403638145795097088.0000000000,4.6045558387,-1.6755711790,0.5461273511,0.4871727810,0.7594358792,-0.3578156845,0.240598758861
1403638145845096960.0000000000,4.6045206676,-1.6754372043,0.5461661230,0.4872299151,0.7593807964,-0.3578882217,0.240549031644
1403638145895097088.0000000000,4.6045495909,-1.6753870541,0.5461394281,0.4871950958,0.7593882651,-0.3578870351,0.240597738017
1403638145945096960.0000000000,4.6045547768,-1.6753108362,0.5461476505,0.4871599874,0.7593647734,-0.3580171196,0.240549432723
1403638145995097088.0000000000,4.6045590344,-1.6752842315,0.5461385713,0.4872150566,0.7593505497,-0.3579812466,0.240536189217
1403638146045096960.0000000000,4.6045574811,-1.6752706441,0.5461357658,0.4872556993,0.7593410230,-0.3579996757,0.240456496199
1403638146095097088.0000000000,4.6045370170,-1.6753399997,0.5461557381,0.4871912404,0.7594023007,-0.3579828920,0.240418572408
1403638146145096960.0000000000,4.6044748651,-1.6754577418,0.5462113804,0.4872439962,0.7593478331,-0.3580354068,0.24040549914
1403638146195097088.0000000000,4.6044408242,-1.6753894374,0.5462448744,0.4872735344,0.7593251877,-0.3580195777,0.240440728441
1403638146245096960.0000000000,4.6044572805,-1.6754189374,0.5462011474,0.4872137652,0.7593658147,-0.3580122748,0.240444416794
1403638146295097088.0000000000,4.6045695890,-1.6754966076,0.5461375626,0.4872421996,0.7593278588,-0.3580745744,0.240413895197
1403638146345096960.0000000000,4.6045685531,-1.6755533873,0.5461219799,0.4872226360,0.7593497339,-0.3580841401,0.24037020036
1403638146395097088.0000000000,4.6045058855,-1.6755845822,0.5461125451,0.4872113585,0.7593648264,-0.3580418999,0.240408299394
1403638146445096960.0000000000,4.6045040659,-1.6755452572,0.5461451438,0.4872910387,0.7592769993,-0.3581123186,0.240419319651
1403638146495097088.0000000000,4.6045803994,-1.6755015671,0.5462635715,0.4871285963,0.7593811027,-0.3581541874,0.240357337152
1403638146545096960.0000000000,4.6047022215,-1.6753938641,0.5463161464,0.4871662565,0.7593366647,-0.3581868609,0.240372712363
1403638146595097088.0000000000,4.6047902129,-1.6752726498,0.5463868093,0.4871485266,0.7593311729,-0.3581848945,0.240428917118
1403638146645096960.0000000000,4.6046954230,-1.6753246633,0.5463814043,0.4870591434,0.7593696822,-0.3582352417,0.240413369592
1403638146695097088.0000000000,4.6047791847,-1.6753042113,0.5465367107,0.4871101693,0.7593341846,-0.3582249652,0.240437421026
1403638146745096960.0000000000,4.6048803561,-1.6753081486,0.5465751342,0.4871199604,0.7593502166,-0.3581846603,0.240426998991
1403638146795097088.0000000000,4.6048915746,-1.6752817306,0.5464202587,0.4872899820,0.7592453557,-0.3581753762,0.240427459205
